"date","year","month","day","5410002"
1985-02-01,1985,2,1,10.086
1985-03-01,1985,3,1,5.965
1985-04-01,1985,4,1,5.768
1985-05-01,1985,5,1,61.744
1985-06-01,1985,6,1,54.187
1985-07-01,1985,7,1,137.732
1985-08-01,1985,8,1,49.66
1985-09-01,1985,9,1,29.104
1985-10-01,1985,10,1,31.022
1985-11-01,1985,11,1,26.671
1985-12-01,1985,12,1,7.474
1986-01-01,1986,1,1,2.999
1986-02-01,1986,2,1,13.315
1986-03-01,1986,3,1,4.622
1986-04-01,1986,4,1,7.648
1986-05-01,1986,5,1,154.546
1986-06-01,1986,6,1,125.823
1986-07-01,1986,7,1,74.394
1986-08-01,1986,8,1,95.652
1986-09-01,1986,9,1,45.244
1986-10-01,1986,10,1,32.469
1986-11-01,1986,11,1,14.736
1986-12-01,1986,12,1,5.513
1987-01-01,1987,1,1,4.556
1987-02-01,1987,2,1,9.369
1987-03-01,1987,3,1,10.094
1987-04-01,1987,4,1,11.31
1987-05-01,1987,5,1,94.702
1987-06-01,1987,6,1,56.399
1987-07-01,1987,7,1,221.815
1987-08-01,1987,8,1,177.963
1987-09-01,1987,9,1,33.772
1987-10-01,1987,10,1,37.01
1987-11-01,1987,11,1,18.525
1987-12-01,1987,12,1,5.267
1988-01-01,1988,1,1,2.067
1988-02-01,1988,2,1,12.264
1988-03-01,1988,3,1,5.481
1988-04-01,1988,4,1,4.814
1988-05-01,1988,5,1,43.434
1988-06-01,1988,6,1,56.817
1988-07-01,1988,7,1,58.859
1988-08-01,1988,8,1,69.566
1988-09-01,1988,9,1,52.121
1988-10-01,1988,10,1,21.404
1988-11-01,1988,11,1,16.596
1988-12-01,1988,12,1,7.181
1989-01-01,1989,1,1,5.759
1989-02-01,1989,2,1,6.882
1989-03-01,1989,3,1,3.676
1989-04-01,1989,4,1,5.894
1989-05-01,1989,5,1,62.587
1989-06-01,1989,6,1,49.71
1989-07-01,1989,7,1,66.044
1989-08-01,1989,8,1,145.145
1989-09-01,1989,9,1,21.113
1989-10-01,1989,10,1,21.803
1989-11-01,1989,11,1,16.289
1989-12-01,1989,12,1,3.987
1990-01-01,1990,1,1,4.574
1990-02-01,1990,2,1,12.198
1990-03-01,1990,3,1,9.11
1990-04-01,1990,4,1,19.178
1990-05-01,1990,5,1,80.207
1990-06-01,1990,6,1,63.271
1990-07-01,1990,7,1,60.772
1990-08-01,1990,8,1,57.652
1990-09-01,1990,9,1,42.929
1990-10-01,1990,10,1,30.786
1990-11-01,1990,11,1,12.681
1990-12-01,1990,12,1,3.9
1991-01-01,1991,1,1,4.905
1991-02-01,1991,2,1,8.675
1991-03-01,1991,3,1,4.771
1991-04-01,1991,4,1,9.668
1991-05-01,1991,5,1,131.626
1991-06-01,1991,6,1,128.854
1991-07-01,1991,7,1,137.852
1991-08-01,1991,8,1,91.691
1991-09-01,1991,9,1,54.3
1991-10-01,1991,10,1,27.784
1991-11-01,1991,11,1,12.229
1991-12-01,1991,12,1,8.655
1992-01-01,1992,1,1,5.681
1992-02-01,1992,2,1,7.709
1992-03-01,1992,3,1,12.041
1992-04-01,1992,4,1,19.184
1992-05-01,1992,5,1,175.962
1992-06-01,1992,6,1,131.474
1992-07-01,1992,7,1,52.514
1992-08-01,1992,8,1,98.829
1992-09-01,1992,9,1,41.217
1992-10-01,1992,10,1,16.396
1992-11-01,1992,11,1,29.863
1992-12-01,1992,12,1,8.906
1993-01-01,1993,1,1,5.653
1993-02-01,1993,2,1,16.212
1993-03-01,1993,3,1,7.756
1993-04-01,1993,4,1,25.165
1993-05-01,1993,5,1,160.296
1993-06-01,1993,6,1,104.845
1993-07-01,1993,7,1,86.607
1993-08-01,1993,8,1,65.144
1993-09-01,1993,9,1,31.851
1993-10-01,1993,10,1,18.91
1993-11-01,1993,11,1,15.604
1993-12-01,1993,12,1,4.511
1994-01-01,1994,1,1,4.795
1994-02-01,1994,2,1,12.435
1994-03-01,1994,3,1,4.568
1994-04-01,1994,4,1,16.341
1994-05-01,1994,5,1,94.487
1994-06-01,1994,6,1,83.193
1994-07-01,1994,7,1,103.082
1994-08-01,1994,8,1,63.629
1994-09-01,1994,9,1,42.71
1994-10-01,1994,10,1,25.865
1994-11-01,1994,11,1,18.253
1994-12-01,1994,12,1,5.98
1995-01-01,1995,1,1,6.293
1995-02-01,1995,2,1,9.853
1995-03-01,1995,3,1,7.659
1995-04-01,1995,4,1,18.006
1995-05-01,1995,5,1,50.104
1995-06-01,1995,6,1,79.996
1995-07-01,1995,7,1,79.089
1995-08-01,1995,8,1,80.656
1995-09-01,1995,9,1,62.114
1995-10-01,1995,10,1,19.296
1995-11-01,1995,11,1,12.298
1995-12-01,1995,12,1,7.777
1996-01-01,1996,1,1,4.395
1996-02-01,1996,2,1,9.465
1996-03-01,1996,3,1,6.612
1996-04-01,1996,4,1,17.949
1996-05-01,1996,5,1,72.178
1996-06-01,1996,6,1,68.304
1996-07-01,1996,7,1,60.083
1996-08-01,1996,8,1,67.611
1996-09-01,1996,9,1,33.094
1996-10-01,1996,10,1,21.316
1996-11-01,1996,11,1,11.666
1996-12-01,1996,12,1,5.895
1997-01-01,1997,1,1,6.823
1997-02-01,1997,2,1,8.707
1997-03-01,1997,3,1,16.532
1997-04-01,1997,4,1,7.297
1997-05-01,1997,5,1,128.628
1997-06-01,1997,6,1,271.673
1997-07-01,1997,7,1,87.127
1997-08-01,1997,8,1,121.218
1997-09-01,1997,9,1,41.083
1997-10-01,1997,10,1,49.124
1997-11-01,1997,11,1,19.244
1997-12-01,1997,12,1,6.051
1998-01-01,1998,1,1,3.18
1998-02-01,1998,2,1,11.54
1998-03-01,1998,3,1,11.628
1998-04-01,1998,4,1,27.511
1998-05-01,1998,5,1,87.329
1998-06-01,1998,6,1,70.091
1998-07-01,1998,7,1,44.466
1998-08-01,1998,8,1,41.114
1998-09-01,1998,9,1,65.493
1998-10-01,1998,10,1,15.505
1998-11-01,1998,11,1,19.2
1998-12-01,1998,12,1,6.414
1999-01-01,1999,1,1,5.225
1999-02-01,1999,2,1,11.476
1999-03-01,1999,3,1,10.109
1999-04-01,1999,4,1,25.361
1999-05-01,1999,5,1,55.124
1999-06-01,1999,6,1,82.734
1999-07-01,1999,7,1,69.348
1999-08-01,1999,8,1,171.906
1999-09-01,1999,9,1,83.626
1999-10-01,1999,10,1,45.369
1999-11-01,1999,11,1,15.92
1999-12-01,1999,12,1,4.881
2000-01-01,2000,1,1,5.404
2000-02-01,2000,2,1,8.447
2000-03-01,2000,3,1,7.55
2000-04-01,2000,4,1,33.408
2000-05-01,2000,5,1,65.251
2000-06-01,2000,6,1,253.991
2000-07-01,2000,7,1,66.17
2000-08-01,2000,8,1,39.756
2000-09-01,2000,9,1,75.084
2000-10-01,2000,10,1,20.144
2000-11-01,2000,11,1,31.715
2000-12-01,2000,12,1,6.232
2001-01-01,2001,1,1,3.872
2001-02-01,2001,2,1,10.798
2001-03-01,2001,3,1,10.344
2001-04-01,2001,4,1,14.975
2001-05-01,2001,5,1,116.435
2001-06-01,2001,6,1,85.442
2001-07-01,2001,7,1,195.138
2001-08-01,2001,8,1,87.733
2001-09-01,2001,9,1,47.192
2001-10-01,2001,10,1,25.805
2001-11-01,2001,11,1,16.656
2001-12-01,2001,12,1,7.687
2002-01-01,2002,1,1,5.175
2002-02-01,2002,2,1,10.713
2002-03-01,2002,3,1,6.792
2002-04-01,2002,4,1,19.548
2002-05-01,2002,5,1,247.513
2002-06-01,2002,6,1,239.16
2002-07-01,2002,7,1,85.255
2002-08-01,2002,8,1,103.292
2002-09-01,2002,9,1,59.076
2002-10-01,2002,10,1,32.242
2002-11-01,2002,11,1,16.266
2002-12-01,2002,12,1,8.072
2003-01-01,2003,1,1,4.533
2003-02-01,2003,2,1,10.007
2003-03-01,2003,3,1,8.583
2003-04-01,2003,4,1,12.336
2003-05-01,2003,5,1,103.478
2003-06-01,2003,6,1,97.542
2003-07-01,2003,7,1,66.433
2003-08-01,2003,8,1,49.165
2003-09-01,2003,9,1,36.534
2003-10-01,2003,10,1,19.048
2003-11-01,2003,11,1,28.641
2003-12-01,2003,12,1,5.577
2004-01-01,2004,1,1,6.341
2004-02-01,2004,2,1,14.59
2004-03-01,2004,3,1,8.64
2004-04-01,2004,4,1,16.714
2004-05-01,2004,5,1,46.66
2004-06-01,2004,6,1,80.035
2004-07-01,2004,7,1,120.01
2004-08-01,2004,8,1,104.036
2004-09-01,2004,9,1,34.79
2004-10-01,2004,10,1,24.888
2004-11-01,2004,11,1,57.246
2004-12-01,2004,12,1,6.56
2005-01-01,2005,1,1,5.23
2005-02-01,2005,2,1,13.308
2005-03-01,2005,3,1,13.112
2005-04-01,2005,4,1,10.821
2005-05-01,2005,5,1,116.682
2005-06-01,2005,6,1,151.284
2005-07-01,2005,7,1,73.629
2005-08-01,2005,8,1,178.426
2005-09-01,2005,9,1,46.89
2005-10-01,2005,10,1,22.868
2005-11-01,2005,11,1,22.56
2005-12-01,2005,12,1,4.502
2006-01-01,2006,1,1,4.916
2006-02-01,2006,2,1,15.451
2006-03-01,2006,3,1,6.125
2006-04-01,2006,4,1,8.114
2006-05-01,2006,5,1,73.533
2006-06-01,2006,6,1,113.653
2006-07-01,2006,7,1,157.37
2006-08-01,2006,8,1,126.505
2006-09-01,2006,9,1,45.592
2006-10-01,2006,10,1,61.219
2006-11-01,2006,11,1,18.323
2006-12-01,2006,12,1,4.944
2007-01-01,2007,1,1,6.026
2007-02-01,2007,2,1,11.369
2007-03-01,2007,3,1,15.903
2007-04-01,2007,4,1,16.251
2007-05-01,2007,5,1,76.144
2007-06-01,2007,6,1,147.177
2007-07-01,2007,7,1,97.277
2007-08-01,2007,8,1,76.063
2007-09-01,2007,9,1,24.708
2007-10-01,2007,10,1,24.9
2007-11-01,2007,11,1,15.627
2007-12-01,2007,12,1,5.025
2008-01-01,2008,1,1,5.308
2008-02-01,2008,2,1,10.599
2008-03-01,2008,3,1,8.805
2008-04-01,2008,4,1,19.971
2008-05-01,2008,5,1,170.226
2008-06-01,2008,6,1,76.091
2008-07-01,2008,7,1,79.818
2008-08-01,2008,8,1,161.514
2008-09-01,2008,9,1,48.317
2008-10-01,2008,10,1,22.529
2008-11-01,2008,11,1,13.257
2008-12-01,2008,12,1,7.125
2009-01-01,2009,1,1,5.222
2009-02-01,2009,2,1,10.752
2009-03-01,2009,3,1,6.074
2009-04-01,2009,4,1,4.882
2009-05-01,2009,5,1,49.899
2009-06-01,2009,6,1,97.778
2009-07-01,2009,7,1,65.17
2009-08-01,2009,8,1,110.246
2009-09-01,2009,9,1,47.247
2009-10-01,2009,10,1,28.195
2009-11-01,2009,11,1,14.794
2009-12-01,2009,12,1,7.133
2010-01-01,2010,1,1,7.543
2010-02-01,2010,2,1,8.211
2010-03-01,2010,3,1,5.867
2010-04-01,2010,4,1,9.615
2010-05-01,2010,5,1,117.682
2010-06-01,2010,6,1,98.712
2010-07-01,2010,7,1,78.672
2010-08-01,2010,8,1,52.89
2010-09-01,2010,9,1,34.816
2010-10-01,2010,10,1,25.603
2010-11-01,2010,11,1,21.344
2010-12-01,2010,12,1,6.205
2011-01-01,2011,1,1,4.21
2011-02-01,2011,2,1,12.705
2011-03-01,2011,3,1,5.654
2011-04-01,2011,4,1,10.748
2011-05-01,2011,5,1,35.06
2011-06-01,2011,6,1,81.558
2011-07-01,2011,7,1,82.633
2011-08-01,2011,8,1,103.338
2011-09-01,2011,9,1,20.826
2011-10-01,2011,10,1,19.119
2011-11-01,2011,11,1,20.546
2011-12-01,2011,12,1,6.491
2012-01-01,2012,1,1,5.658
2012-02-01,2012,2,1,10.157
2012-03-01,2012,3,1,7.526
2012-04-01,2012,4,1,19.169
2012-05-01,2012,5,1,82.399
2012-06-01,2012,6,1,89.586
2012-07-01,2012,7,1,39.961
2012-08-01,2012,8,1,71.1
2012-09-01,2012,9,1,44.205
2012-10-01,2012,10,1,50.105
2012-11-01,2012,11,1,15.437
2012-12-01,2012,12,1,8.046
2013-01-01,2013,1,1,5.555
2013-02-01,2013,2,1,11.885
2013-03-01,2013,3,1,11.386
2013-04-01,2013,4,1,6.966
2013-05-01,2013,5,1,109.85
2013-06-01,2013,6,1,58.68
2013-07-01,2013,7,1,44.764
2013-08-01,2013,8,1,63.514
2013-09-01,2013,9,1,32.117
2013-10-01,2013,10,1,20.242
2013-11-01,2013,11,1,16.734
2013-12-01,2013,12,1,5.938
2014-01-01,2014,1,1,5.472
2014-02-01,2014,2,1,26.923
2014-03-01,2014,3,1,6.416
2014-04-01,2014,4,1,8.848
2014-05-01,2014,5,1,58.514
2014-06-01,2014,6,1,98.498
2014-07-01,2014,7,1,53.847
2014-08-01,2014,8,1,86.699
2014-09-01,2014,9,1,56.617
2014-10-01,2014,10,1,40.861
2014-11-01,2014,11,1,18.154
2014-12-01,2014,12,1,8.774
2015-01-01,2015,1,1,4.134
2015-02-01,2015,2,1,16.013
2015-03-01,2015,3,1,17.518
2015-04-01,2015,4,1,6.822
2015-05-01,2015,5,1,37.807
2015-06-01,2015,6,1,35.248
2015-07-01,2015,7,1,63.501
2015-08-01,2015,8,1,165.851
2015-09-01,2015,9,1,53.496
2015-10-01,2015,10,1,55.991
2015-11-01,2015,11,1,24.454
2015-12-01,2015,12,1,8.127
2016-01-01,2016,1,1,11.268
2016-02-01,2016,2,1,12.918
2016-03-01,2016,3,1,9.319
2016-04-01,2016,4,1,61.227
2016-05-01,2016,5,1,155.413
2016-06-01,2016,6,1,96.042
2016-07-01,2016,7,1,71.34
2016-08-01,2016,8,1,44.503
2016-09-01,2016,9,1,18.937
2016-10-01,2016,10,1,35.36
2016-11-01,2016,11,1,13.48
2016-12-01,2016,12,1,13.095
2017-01-01,2017,1,1,4.122
2017-02-01,2017,2,1,18.088
2017-03-01,2017,3,1,6.378
2017-04-01,2017,4,1,32.017
2017-05-01,2017,5,1,102.575
2017-06-01,2017,6,1,77.824
2017-07-01,2017,7,1,66.349
2017-08-01,2017,8,1,77.402
2017-09-01,2017,9,1,33.882
2017-10-01,2017,10,1,46.907
2017-11-01,2017,11,1,18.749
2017-12-01,2017,12,1,7.738
2018-01-01,2018,1,1,6.832
2018-02-01,2018,2,1,11.838
2018-03-01,2018,3,1,6.025
2018-04-01,2018,4,1,10.09
2018-05-01,2018,5,1,93.154
2018-06-01,2018,6,1,69.148
2018-07-01,2018,7,1,57.785
2018-08-01,2018,8,1,43.368
2018-09-01,2018,9,1,45.618
2018-10-01,2018,10,1,29.079
2018-11-01,2018,11,1,13.862
2018-12-01,2018,12,1,9.871
2019-01-01,2019,1,1,6.26
2019-02-01,2019,2,1,12.195
2019-03-01,2019,3,1,7.659
2019-04-01,2019,4,1,15.122
2019-05-01,2019,5,1,79.253
2019-06-01,2019,6,1,66.058
2019-07-01,2019,7,1,41.031
2019-08-01,2019,8,1,39.221
2019-09-01,2019,9,1,28.766
2019-10-01,2019,10,1,23.287
2019-11-01,2019,11,1,11.112
2019-12-01,2019,12,1,4.049
